Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
8970;021403;1;2021-01-26 15:22:46.738113;00000000030;Шайба 20 Гл ГОСТ 6402-70;3.03398558;2.946;0.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";"20С3450 от 14.12.2020, Спецификация №1 от 14.12.2020 (для ТПП ""Повнефтегаз"")";2020-12-25 00:00:00;0.0;2020-12-23 00:00:00;2.0;Анкерно-угловая опора У110-2+5 Проект: 3078тм;К производству;Продукция;021403-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
8968;021279;4;2021-01-26 15:22:46.738113;00-00000825;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;79.04016478;0.0;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-10 00:00:00;0.0;2020-09-05 00:00:00;28.0;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2 ;";К производству;Продукция;021279-4;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9122;021741;1;2021-01-26 15:22:46.738113;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.03707518;0.036;0.0;0.0;0.0;РОСПАН ИНТЕРНЕШНЛ АО;7446220/1060Д  от 14.09.2020, Спецификация №1 от 14.09.2020;2020-10-23 00:00:00;0.0;2020-09-28 00:00:00;9.0;"Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.530.1.L.S";К производству;Продукция;021741-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9123;021306;1;2021-01-26 15:22:46.738113;00000012319;Болт М24-6gх75.8.8.Гл ГОСТ Р ИСО 4014-2013;212.13800206;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-04 00:00:00;0.0;2020-08-24 00:00:00;2.0;Анкерно-угловая опора У110-2+9 Проект: 3078тм;К производству;Продукция;021306-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
8966;021395;1;2021-01-26 15:22:46.738113;00-00000825;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;7.05664264;0.0;0.0;0.0;1.0;ИНТЭКО;№102/12-19 от 16.12.2019, Спецификация №2 от 22.07.2020;0;0.0;0;1.0;"Опора промежуточная ПГ220-4 Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001 ; Фундамент ФС.720.2.L.S. П";К производству;Продукция;021395-1;0;0.0;1.0;0;0.0;0.0;0.0;0.0;0.0;0.0
8965;021690;1;2021-01-26 15:22:46.738113;00-00001953;Гайка М24-6h.8.Гл ГОСТ ISO 4032-2014;15.31204943;14.868;0.0;0.0;0.0;ЭНЕРГОСТРОЙ ЗАО;№472-ЭС/2019р от 28.08.2019, Спецификация №10 от 18.08.2020;2020-09-07 00:00:00;0.0;2020-08-25 00:00:00;1.0;Подставка Р4 Проект: 5736тм (без башмаков);К производству;Продукция;021690-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
8964;021912;1;2021-01-26 15:22:46.738113;00-00011616;Гайка М36-6h.8.ТД5 ГОСТ ISO 4032-2014;199.26673532;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-11-26 00:00:00;0.0;2020-11-17 00:00:00;116.0;Ростверк Р2-35-16-2 Проект: 3.407-115;К производству;Продукция;021912-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9111;021816;1;2021-01-26 15:22:46.738113;00-00013764;Болт М30-6gх110.8.8.ТД5 ГОСТ Р ИСО 4014-2013;56.29660144;0.0;56.29660144;0.0;0.0;ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ ООО;ПТ/ОЭМЗ-01/18 от 26.02.2018, Спецификация №58 от 20.11.2020;0;0.0;2021-01-16 00:00:00;4.0;"Опора анкерная (концевая) АО10Г-8УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.002 ; Установка разъединителя";К производству;Продукция;021816-1;0;1.0;0.0;0;0.0;0.0;56.29660144;0.0;0.0;0.0
8991;021555;1;2021-01-26 15:22:46.738113;00-00000832;Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;31.97528321;31.048;0.0;0.0;0.0;ВЧНГ АО;2322520/0743Д от 25.08.2020, Спецификация №1 от 25.08.2020;2020-10-03 00:00:00;0.0;2020-09-05 00:00:00;4.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";К производству;Продукция;021555-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9109;021288;1;2021-01-26 15:22:46.738113;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;3.53450051;3.432;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-11-12 00:00:00;0.0;2020-11-10 00:00:00;4.0;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1Т для изолированного провода 150 мм2;";К производству;Продукция;021288-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
8993;021556;1;2021-01-26 15:22:46.738113;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.53759011;0.246;0.0;0.0;0.0;ВЧНГ АО;2322520/0743Д от 25.08.2020, Спецификация №1 от 25.08.2020;2020-10-03 00:00:00;0.0;2020-09-03 00:00:00;6.0;"Опора анкерная (концевая) АО10Г-4М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";К производству;Продукция;021556-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9016;021330;1;2021-01-26 15:22:46.738113;00-00005694;Гайка М20-6h.5.Гл ГОСТ ISO 4032-2014;26.49021627;0.0;0.0;0.0;0.0;ГРУППА РИТЭК АО;МК-1/07-19 от 25.07.2019, Спецификация №б/н от 09.07.2020;0;0.0;0;6.0;Подставка С60, H=9м Проект: 3081тм;Закрыт;Продукция;021330-1;0;0.0;1.0;0;0.0;0.0;0.0;0.0;0.0;0.0
9015;021383;1;2021-01-26 15:22:46.738113;00-00005002;Болт М36-6gх140.8.8.Гл ГОСТ Р ИСО 4014-2013;98.624;98.624;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;4.0;"Опора анкерная (концевая) АО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая";К производству;Продукция;021383-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
9012;022160;1;2021-01-26 15:22:46.738113;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.14212152;0.138;0.0;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;ПСК-СИ 325/19 от 01.10.2019, Спецификация №15 от 10.11.2020;2020-11-27 00:00:00;0.0;2020-11-26 00:00:00;1.0;Портал ячейковый ПСЛ-110Я4 Проект: 3.407.2-162 2020-НкЭР-29-П.ИОС.1.1.ЗЗ2;К производству;Продукция;022160-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9098;021868;1;2021-01-26 15:22:46.738113;00-00011600;Болт М16-6gх50.8.8.ТД5 ГОСТ Р ИСО 4014-2013;416.85510204;0.0;416.85510204;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-10-08 00:00:00;0.0;2020-10-07 00:00:00;31.0;Промежуточная опора П110-4В Проект: 11520тм;К производству;Продукция;021868-1;0;1.0;0.0;0;0.0;0.0;416.85510204;0.0;0.0;0.0
9099;021859;1;2021-01-26 15:22:46.738113;00-00011614;Шайба 24 ТД5 ГОСТ 11371-78;9.85375901;0.0;9.85375901;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-10-22 00:00:00;0.0;2020-10-21 00:00:00;2.0;Анкерно-угловая опора У35-2 Проект: 3078тм;К производству;Продукция;021859-1;0;1.0;0.0;0;0.0;0.0;9.85375901;0.0;0.0;0.0
9011;021810;1;2021-01-26 15:22:46.738113;00-00002762;Табличка 63х80 12Х18Н10Т;0.02;0.0;0.0;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;ПСК-СИ 325/19 от 01.10.2019, Спецификация №11 от 15.09.2020;2020-10-02 00:00:00;0.0;2020-09-27 00:00:00;1.0;Анкерно-угловая опора У220-1 Проект: 3080тм;К производству;Продукция;021810-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9100;021387;1;2021-01-26 15:22:46.738113;00-00004775;Болт М30-6gх110.8.8.Гл ГОСТ Р ИСО 4014-2013;14.07415036;0.0;14.07415036;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №30 от 11.12.2020;2021-01-07 00:00:00;0.0;2021-01-03 00:00:00;1.0;"Опора анкерная (концевая) АО10ГИ-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая";К производству;Продукция;021387-1;0;1.0;0.0;0;0.0;0.0;14.07415036;0.0;0.0;0.0
9010;021289;1;2021-01-26 15:22:46.738113;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;11.19258496;12.012;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-11-05 00:00:00;0.0;2020-11-02 00:00:00;38.0;"Комплектная поставка   : Опора анкерная АО35ГИ-1 для изолированного провода 150 мм2; Подвеск";К производству;Продукция;021289-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9009;021545;1;2021-01-26 15:22:46.738113;00-00001090;Гайка М14-6h.8.Гл ГОСТ ISO 4032-2014;5.11328527;4.965;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-10-07 00:00:00;0.0;2020-10-06 00:00:00;1.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя промежуточными площадками (ТС-1, ТС-2;К производству;Продукция;021545-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9101;00247;1;2021-01-26 15:22:46.738113;00-00001086;Болт М16-6gх50.8.8.Гл ГОСТ Р ИСО 4014-2013;20.86530612;0.0;20.86530612;0.0;0.0;0;0;0;0.0;0;1.0;Полуфабрикат метизы;К производству;Допоставка;00247-1;0;1.0;0.0;0;0.0;0.0;20.86530612;0.0;0.0;0.0
9102;021847;1;2021-01-26 15:22:46.738113;00-00011595;Гайка М16-6h.8.ТД5 ГОСТ ISO 4032-2014;27.58393409;0.0;27.58393409;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-10-18 00:00:00;0.0;2020-10-12 00:00:00;8.0;Анкерно-угловая опора У110-2 Проект: 3078тм;К производству;Продукция;021847-1;0;1.0;0.0;0;0.0;0.0;27.58393409;0.0;0.0;0.0
9007;021842;1;2021-01-26 15:22:46.738113;00000004410;Гайка М10-6h.8.Гл ГОСТ 5915-70;0.44490216;0.432;0.0;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №95 от 23.09.2020;2020-10-28 00:00:00;0.0;2020-10-27 00:00:00;3.0;Блок реклоузера с ТТ ТБ35-142Н.00.000;К производству;Продукция;021842-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9124;021776;1;2021-01-26 15:22:46.738113;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;0.29454171;0.0;0.0;0.0;1.0;ВЕЛЕССТРОЙ ООО;ДКС/У3/000\2019-1714 от 07.02.2019, Спецификация №6 от 11.09.2020;0;0.0;0;1.0;Прожекторная мачта МПУ-21-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001;Закрыт;Продукция;021776-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
9103;021555;1;2021-01-26 15:22:46.738113;00000000414;Шайба 12 Гл ГОСТ 6402-70;0.2430484;0.236;0.0;0.0;0.0;ВЧНГ АО;2322520/0743Д от 25.08.2020, Спецификация №1 от 25.08.2020;2020-10-03 00:00:00;0.0;2020-09-05 00:00:00;4.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";К производству;Продукция;021555-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9003;021870;1;2021-01-26 15:22:46.738113;00-00001214;Шпилька по чертежу М36х300.09Г2С-6.бп 3.407.9-146.3-05КМД;115.056;115.056;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-10-14 00:00:00;0.0;2020-10-12 00:00:00;12.0;Фундамент Ф4.35-4-20/20 Проект: 3.407.9-146;К производству;Продукция;021870-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9104;021295;1;2021-01-26 15:22:46.738113;00-00008717;Изолятор ЛК 120/35-3 СП;18.0;0.0;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-11-13 00:00:00;0.0;2020-11-10 00:00:00;3.0;"Комплектная поставка   : Анкерно-угловая опора АУ35ГИ-1Т для изолированного провода 150 мм2;";К производству;Продукция;021295-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9001;021849;1;2021-01-26 15:22:46.738113;00-00011605;Болт М20-6gх70.8.8.ТД5 ГОСТ Р ИСО 4014-2013;7.4376931;0.0;7.4376931;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-11-12 00:00:00;0.0;2020-11-03 00:00:00;2.0;Портал ячейковый ПСЛ-110Я4С Проект: 3.407.2-162;К производству;Продукция;021849-1;0;1.0;0.0;0;0.0;0.0;7.4376931;0.0;0.0;0.0
9105;021688;1;2021-01-26 15:22:46.738113;00-00003676;Болт М27-6gх85.8.8.Гл ГОСТ Р ИСО 4014-2013;9.20494336;8.938;0.0;0.0;0.0;ТОМСКНЕФТЬ-СЕРВИС ООО;11217(20)П от 02.03.2020, Спецификация №3 от 11.11.2020;2021-01-04 00:00:00;0.0;2020-08-27 00:00:00;2.0;Анкерно-угловая опора У35-2 Проект: 3078тм;К производству;Продукция;021688-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9000;021475;1;2021-01-26 15:22:46.738113;00-00001089;Гайка М12-6h.8.Гл ГОСТ ISO 4032-2014;0.32337796;0.314;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790 от 28.05.2018, Спецификация №35 от 26.10.2020;2020-12-04 00:00:00;0.0;2020-12-01 00:00:00;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя Р";К производству;Продукция;021475-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
8999;021740;1;2021-01-26 15:22:46.738113;00-00004775;Болт М30-6gх110.8.8.Гл ГОСТ Р ИСО 4014-2013;309.63130793;300.652;0.0;0.0;0.0;РОСПАН ИНТЕРНЕШНЛ АО;7446220/1060Д  от 14.09.2020, Спецификация №1 от 14.09.2020;2020-10-26 00:00:00;0.0;2020-09-28 00:00:00;22.0;"Опора анкерная угловая АУО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент ФС.530.1.L.S.";К производству;Продукция;021740-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
8998;021737;1;2021-01-26 15:22:46.738113;00-00005791;Болт М20-6gх90.8.8.Гл ГОСТ Р ИСО 4014-2013;5.97837281;5.805;0.0;0.0;0.0;КАПШИН ООО;Договор № 62/08-20 от 31.08.2020, Спецификация №1 от 02.09.2020;2020-10-08 00:00:00;0.0;2020-10-07 00:00:00;5.0;Опора промежуточная   2ПГ35/110-8.110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002;К производству;Продукция;021737-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
8997;021171;1;2021-01-26 15:22:46.738113;00-00001087;Болт М20-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;29.8084449;28.944;0.0;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790 от 28.05.2018, Спецификация №34 (1277) от 12.10.2020;2020-11-07 00:00:00;0.0;2020-11-07 00:00:00;2.0;Анкерно-угловая опора 1У110-4 Проект: 3.407.2-170;К производству;Продукция;021171-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9106;021938;1;2021-01-26 15:22:46.738113;00-00001089;Гайка М12-6h.8.Гл ГОСТ ISO 4032-2014;0.32337796;0.0;0.32337796;0.0;0.0;ПРОМЖИЛСТРОЙ ООО;94/12-20 от 02.12.2020, Спецификация №1 от 03.12.2020;2020-12-18 00:00:00;0.0;2020-12-14 00:00:00;2.0;Установка разъединителя типа РГ-35 на опоре анкерной концевой АО10ГИ-1М  Проект: ОЭМЗ-ОГП-ТП;К производству;Продукция;021938-1;0;1.0;0.0;0;0.0;0.0;0.32337796;0.0;0.0;0.0
8995;021372;1;2021-01-26 15:22:46.738113;00-00000832;Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;7.9938208;7.762;0.23182080000000038;0.0;0.0;ГАЗПРОМНЕФТЬ-ЗАПОЛЯРЬЕ ООО;ДП_64025_30915_33126 от 17.09.2018, Спецификация №32 от 11.12.2020;2021-01-11 00:00:00;0.0;2021-01-11 00:00:00;1.0;"Опора анкерная (концевая) АО10ГИ-1М Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Установка разъединител";К производству;Продукция;021372-1;0;1.0;0.0;0;0.0;0.0;0.23182080000000038;0.0;0.0;0.0
9107;021843;1;2021-01-26 15:22:46.738113;00-00001637;Шайба 12 Гл ГОСТ 6958-78;10.51287333;10.208;0.0;0.0;0.0;ТАВРИДА ЭЛЕКТРИК ОМСК ООО;02/01-16 от 18.01.2016, Спецификация №95 от 23.09.2020;2020-10-28 00:00:00;0.0;2020-10-27 00:00:00;8.0;Блок реклоузера с ТТ (линия) ТБ35-142Н.00.000-01;К производству;Продукция;021843-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9108;022175;1;2021-01-26 15:22:46.738113;00-00012210;Болт М8-6gх35.8.8.ТД5 ГОСТ Р ИСО 4014-2013;5.88367347;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-12-06 00:00:00;0.0;2020-12-02 00:00:00;1.0;Прожекторная мачта ПМС-24,0 Проект: 3.407.9-172 с 3-мя промежуточными площадками ТС-1, ТС-2,;К производству;Продукция;022175-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9004;021903;1;2021-01-26 15:22:46.738113;00-00002762;Табличка 63х80 12Х18Н10Т;0.02;0.0;0.02;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;4035/У от 28.10.2020, Спецификация №1 (объем января) от 28.10.2020;2020-11-15 00:00:00;0.0;2020-11-02 00:00:00;1.0;Молниеотвод МС-31,7 Проект: 3.407.9-172;К производству;Продукция;021903-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.02
8837;021706;1;2021-01-26 15:22:46.738113;00000000415;Шайба 27 Гл ГОСТ 6402-70;1.48918641;1.446;0.0;0.0;0.0;КОНТУР ООО;Договор № 82/10-17 от 13.10.2017, Спецификация №3 от 19.08.2020;2020-09-11 00:00:00;0.0;2020-09-09 00:00:00;3.0;Анкерно-угловая опора 1У110-3+10 Проект: 3.407.2-170;К производству;Продукция;021706-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
9176;021279;3;2021-01-26 15:22:46.738113;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;37.08341916;56.584;0.0;0.0;0.0;ЛЭП-ЭНЕРГОСЕРВИС ООО;51/07-20 от 15.07.2020, Спецификация №1 от 15.07.2020;2020-10-07 00:00:00;0.0;2020-09-05 00:00:00;28.0;"Комплектная поставка   : Опора промежуточная ПГ35-1,35 для изолированного провода 150 мм2 ;";К производству;Продукция;021279-3;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
